# S/N, sampno, secs from file start, boxcar, idt, dm, beamno,mjd, sampno_start, sampno_end, idt_start, idt_end, ncands
2.5 300.0 32.180 1146105 1146.105 6 1102 299.450 0 57946.540304041998752 1146037 1146217 995 1220 46
2.5 300.0 32.340 906105 906.105 6 1101 299.180 0 57946.537526264997723 906054 906207 1014 1208 45
2.5 300.0 32.430 1386104 1386.104 7 1099 298.630 0 57946.543081809002615 1386011 1386215 972 1216 37
2.5 300.0 32.560 66106 66.106 7 1101 299.180 0 57946.527804053999716 66012 66198 980 1201 32
2.5 300.0 32.630 2106106 2106.106 7 1102 299.450 0 57946.551415164998616 2106019 2106232 986 1236 49
2.5 300.0 32.660 666105 666.105 6 1101 299.180 0 57946.534748486999888 666049 666188 1014 1194 49
2.5 300.0 32.860 426105 426.105 7 1100 298.900 0 57946.531970709002053 426050 426186 1013 1189 41
2.5 300.0 33.000 1206105 1206.105 7 1101 299.180 0 57946.540998486998433 1206030 1206222 982 1226 40
2.5 300.0 33.010 1986105 1986.105 7 1101 299.180 0 57946.550026265002089 1986004 1986219 956 1226 33
2.5 300.0 33.060 2466105 2466.105 7 1100 298.900 0 57946.555581820000953 2466016 2466214 979 1215 35
2.5 300.0 33.080 486105 486.105 6 1101 299.180 0 57946.532665152997652 486030 486193 998 1202 33
2.5 300.0 33.150 2766105 2766.105 6 1101 299.180 0 57946.559054042001662 2766024 2766178 983 1186 49
2.5 300.0 33.260 846105 846.105 6 1101 299.180 0 57946.536831819998042 846015 846194 987 1194 31
2.5 300.0 33.730 246105 246.105 7 1100 298.900 0 57946.529887375996623 246029 246213 992 1223 38
2.5 300.0 33.840 1806106 1806.106 7 1102 299.450 0 57946.547942942997906 1806025 1806202 994 1201 31
2.5 300.0 33.960 1566105 1566.105 6 1101 299.180 0 57946.545165153002017 1566010 1566190 968 1193 35
2.5 300.0 7.020 245997 245.997 31 961 261.130 0 57946.529886126001657 245996 245997 960 961 3
2.5 350.0 28.840 2406288 2406.288 7 1283 348.630 0 57946.554889494000236 2406209 2406356 1185 1356 49
2.5 350.0 29.740 786289 786.289 7 1285 349.170 0 57946.536139504998573 786218 786343 1183 1353 27
2.5 350.0 29.790 1086289 1086.289 7 1284 348.900 0 57946.539611728003365 1086145 1086385 1101 1391 50
2.5 350.0 30.250 186287 186.287 7 1282 348.360 0 57946.529195037997852 186209 186353 1176 1358 34
2.5 350.0 30.330 126290 126.290 6 1287 349.720 0 57946.528500628002803 126207 126364 1182 1364 39
2.5 350.0 30.580 2946289 2946.289 7 1284 348.900 0 57946.561139505000028 2946213 2946366 1161 1372 50
2.5 350.0 30.660 2826288 2826.288 7 1283 348.630 0 57946.559750605003501 2826220 2826362 1180 1364 49
2.5 350.0 30.670 1146289 1146.289 7 1284 348.900 0 57946.540306171998964 1146229 1146368 1194 1375 49
2.5 350.0 30.690 1746288 1746.288 6 1284 348.900 0 57946.547250604999135 1746196 1746384 1162 1388 49
2.5 350.0 30.790 966287 966.287 7 1282 348.360 0 57946.538222814997425 966219 966380 1153 1382 51
2.5 350.0 30.840 1986289 1986.289 7 1285 349.170 0 57946.550028393998218 1986229 1986355 1198 1358 49
2.5 350.0 30.870 2706288 2706.288 6 1285 349.170 0 57946.558361716000945 2706216 2706389 1164 1397 43
2.5 350.0 30.880 1386288 1386.288 7 1283 348.630 0 57946.543083937998745 1386188 1386380 1161 1383 50
2.5 350.0 30.880 2346289 2346.289 7 1285 349.170 0 57946.554195060998609 2346199 2346360 1150 1362 37
2.5 350.0 30.890 546289 546.289 7 1285 349.170 0 57946.533361727997544 546228 546353 1189 1375 31
2.5 350.0 31.060 66289 66.289 8 1284 348.900 0 57946.527806172001874 66206 66385 1164 1393 31
2.5 350.0 31.080 1266288 1266.288 6 1284 348.900 0 57946.541695049003465 1266196 1266379 1170 1381 30
2.5 350.0 31.100 1866289 1866.289 7 1284 348.900 0 57946.548639505002939 1866176 1866393 1145 1391 49
2.5 350.0 31.110 1626290 1626.290 8 1285 349.170 0 57946.545861739003158 1626232 1626399 1204 1399 32
2.5 350.0 31.120 246289 246.289 7 1285 349.170 0 57946.529889505000028 246212 246376 1183 1377 33
2.5 350.0 31.160 2466288 2466.288 6 1284 348.900 0 57946.555583938003110 2466220 2466382 1189 1388 39
2.5 350.0 31.210 906288 906.288 7 1283 348.630 0 57946.537528382999881 906172 906369 1130 1372 33
2.5 350.0 31.240 1026289 1026.289 7 1284 348.900 0 57946.538917282996408 1026174 1026372 1136 1371 50
2.5 350.0 31.290 3006290 3006.290 6 1287 349.720 0 57946.561833961000957 3006217 3006396 1184 1400 42
2.5 350.0 31.310 2106289 2106.289 8 1284 348.900 0 57946.551417283000774 2106222 2106343 1195 1373 32
2.5 350.0 31.320 2286289 2286.289 7 1285 349.170 0 57946.553500615998928 2286174 2286392 1140 1394 50
2.5 350.0 31.380 1506289 1506.289 7 1285 349.170 0 57946.544472838999354 1506214 1506352 1186 1359 41
2.5 350.0 31.450 1566290 1566.290 9 1284 348.900 0 57946.545167295000283 1566204 1566396 1171 1401 49
2.5 350.0 31.520 726289 726.289 7 1284 348.900 0 57946.535445061002974 726196 726364 1161 1368 39
2.5 350.0 31.540 426287 426.287 6 1282 348.360 0 57946.531972814998880 426178 426373 1136 1377 33
2.5 350.0 31.540 666289 666.289 7 1284 348.900 0 57946.534750616003294 666213 666374 1183 1375 49
2.5 350.0 31.560 846289 846.289 7 1284 348.900 0 57946.536833949998254 846228 846356 1195 1361 39
2.5 350.0 31.630 1686289 1686.289 8 1284 348.900 0 57946.546556171997508 1686192 1686378 1156 1424 35
2.5 350.0 31.670 2046289 2046.289 7 1285 349.170 0 57946.550722838997899 2046200 2046374 1169 1377 39
2.5 350.0 31.680 2766289 2766.289 7 1285 349.170 0 57946.559056172001874 2766187 2766377 1157 1386 38
2.5 350.0 31.770 2226290 2226.290 7 1287 349.720 0 57946.552806184001383 2226193 2226373 1169 1383 49
2.5 350.0 31.930 2166289 2166.289 8 1284 348.900 0 57946.552111728000455 2166196 2166354 1167 1367 50
2.5 350.0 31.990 1206288 1206.288 7 1284 348.900 0 57946.541000605000590 1206225 1206408 1195 1410 28
2.5 350.0 32.030 2586289 2586.289 7 1285 349.170 0 57946.556972838996444 2586210 2586361 1178 1375 50
2.5 350.0 32.190 606289 606.289 7 1285 349.170 0 57946.534056172000419 606209 606391 1177 1389 39
2.5 350.0 32.220 1926289 1926.289 7 1284 348.900 0 57946.549333950002620 1926201 1926365 1167 1364 39
2.5 350.0 32.310 486288 486.288 7 1284 348.900 0 57946.532667271996615 486203 486360 1169 1362 38
2.5 350.0 32.580 2526289 2526.289 7 1285 349.170 0 57946.556278393996763 2526168 2526369 1132 1391 41
2.5 350.0 32.590 1326289 1326.289 7 1284 348.900 0 57946.542389504997118 1326206 1326369 1169 1369 50
2.5 350.0 32.760 2886288 2886.288 7 1283 348.630 0 57946.560445048999100 2886223 2886389 1196 1389 39
2.5 350.0 32.860 306288 306.288 6 1285 349.170 0 57946.530583938001655 306217 306372 1187 1375 49
2.5 350.0 32.920 2646289 2646.289 7 1284 348.900 0 57946.557667282999319 2646205 2646367 1169 1371 41
2.5 350.0 32.960 1446289 1446.289 7 1285 349.170 0 57946.543778393999673 1446200 1446372 1156 1371 7
2.5 350.0 33.000 366289 366.289 7 1284 348.900 0 57946.531278394002584 366179 366373 1141 1377 51
2.5 350.0 33.060 1806289 1806.289 7 1284 348.900 0 57946.547945061000064 1806203 1806385 1171 1391 36
2.5 350.0 7.080 1566137 1566.137 27 1109 301.350 0 57946.545165524003096 1566136 1566139 1108 1112 6
2.5 350.0 7.260 1626195 1626.195 13 1180 320.640 0 57946.545860639998864 1626191 1626199 1173 1183 14
2.5 350.0 7.330 1326124 1326.124 27 1090 296.190 0 57946.542387595996843 1326117 1326143 1083 1110 21
2.5 350.0 7.350 1806178 1806.178 31 1140 309.770 0 57946.547943776000466 1806178 1806182 1138 1150 10
2.5 350.0 7.360 1986180 1986.180 25 1151 312.760 0 57946.550027133002004 1986173 1986182 1144 1158 20
2.5 400.0 27.880 2226474 2226.474 8 1469 399.170 0 57946.552808312997513 2226366 2226551 1333 1553 30
2.5 400.0 28.000 2826474 2826.474 7 1469 399.170 0 57946.559752758003015 2826401 2826563 1365 1566 31
2.5 400.0 28.200 1326472 1326.472 7 1467 398.630 0 57946.542391622999276 1326416 1326554 1381 1556 50
2.5 400.0 28.200 2766472 2766.472 6 1467 398.630 0 57946.559058289996756 2766412 2766539 1360 1572 32
2.5 400.0 28.220 2646474 2646.474 8 1470 399.440 0 57946.557669424000778 2646387 2646535 1359 1537 41
2.5 400.0 28.260 546473 546.473 7 1467 398.630 0 57946.533363857000950 546414 546570 1387 1574 45
2.5 400.0 28.530 2286474 2286.474 7 1469 399.170 0 57946.553502757997194 2286411 2286568 1385 1574 29
2.5 400.0 28.620 2886474 2886.474 7 1470 399.440 0 57946.560447201998613 2886345 2886531 1308 1545 37
2.5 400.0 28.650 1866474 1866.474 7 1470 399.440 0 57946.548641647001205 1866409 1866541 1379 1548 48
2.5 400.0 28.900 966474 966.474 7 1470 399.440 0 57946.538224980002269 966420 966560 1387 1571 50
2.5 400.0 29.030 606473 606.473 8 1468 398.900 0 57946.534058302000631 606386 606554 1352 1569 32
2.5 400.0 29.040 1026474 1026.474 8 1469 399.170 0 57946.538919423997868 1026386 1026545 1357 1558 43
2.5 400.0 29.120 1146474 1146.474 7 1469 399.170 0 57946.540308313000423 1146415 1146540 1377 1540 49
2.5 400.0 29.200 366472 366.472 8 1467 398.630 0 57946.531280511997466 366412 366537 1373 1556 32
2.5 400.0 29.330 1746474 1746.474 7 1469 399.170 0 57946.547252757998649 1746411 1746553 1377 1553 41
2.5 400.0 29.330 2946474 2946.474 7 1470 399.440 0 57946.561141646998294 2946410 2946566 1366 1568 30
2.5 400.0 29.430 1206473 1206.473 8 1467 398.630 0 57946.541002746002050 1206357 1206598 1328 1600 49
2.5 400.0 29.480 1386474 1386.474 7 1470 399.440 0 57946.543086090998258 1386406 1386537 1363 1557 29
2.5 400.0 29.690 1926472 1926.472 7 1467 398.630 0 57946.549336067997501 1926404 1926544 1378 1547 28
2.5 400.0 29.720 2586474 2586.474 7 1470 399.440 0 57946.556974979997904 2586391 2586546 1371 1547 33
2.5 400.0 29.730 2466472 2466.472 7 1467 398.630 0 57946.555586068003322 2466394 2466565 1357 1567 41
2.5 400.0 29.740 186474 186.474 7 1469 399.170 0 57946.529197201998613 186417 186549 1390 1550 37
2.5 400.0 29.880 3006474 3006.474 8 1468 398.900 0 57946.561836091001169 3006392 3006551 1372 1559 47
2.5 400.0 29.890 2526473 2526.473 8 1467 398.630 0 57946.556280523996975 2526330 2526576 1296 1579 51
2.5 400.0 29.910 2046475 2046.475 8 1470 399.440 0 57946.550724991000607 2046398 2046570 1372 1574 42
2.5 400.0 29.940 1566475 1566.475 9 1470 399.440 0 57946.545169436001743 1566428 1566548 1392 1549 49
2.5 400.0 29.970 2346472 2346.472 6 1467 398.630 0 57946.554197179000766 2346399 2346545 1367 1548 30
2.5 400.0 30.000 1446474 1446.474 7 1470 399.440 0 57946.543780535001133 1446384 1446557 1352 1561 32
2.5 400.0 30.010 1626474 1626.474 7 1469 399.170 0 57946.545863869003369 1626362 1626576 1332 1586 43
2.5 400.0 30.030 786473 786.473 5 1469 399.170 0 57946.536141634998785 786369 786561 1339 1561 39
2.5 400.0 30.140 426474 426.474 7 1470 399.440 0 57946.531974979996448 426350 426556 1320 1553 32
2.5 400.0 30.240 306475 306.475 7 1471 399.720 0 57946.530586102999223 306386 306535 1349 1539 35
2.5 400.0 30.260 846474 846.474 7 1469 399.170 0 57946.536836090999714 846364 846553 1324 1576 49
2.5 400.0 30.330 2406474 2406.474 7 1470 399.440 0 57946.554891646999749 2406391 2406572 1359 1572 33
2.5 400.0 30.340 126474 126.474 7 1470 399.440 0 57946.528502758003015 126399 126539 1365 1557 40
2.5 400.0 30.360 486474 486.474 7 1470 399.440 0 57946.532669423999323 486346 486558 1306 1559 40
2.5 400.0 30.470 1986474 1986.474 7 1470 399.440 0 57946.550030534999678 1986372 1986556 1337 1572 32
2.5 400.0 30.480 1266474 1266.474 8 1468 398.900 0 57946.541697202002979 1266380 1266552 1346 1562 29
2.5 400.0 30.480 1506475 1506.475 8 1470 399.440 0 57946.544474991002062 1506352 1506548 1316 1556 35
2.5 400.0 30.480 1806474 1806.474 7 1470 399.440 0 57946.547947202001524 1806401 1806551 1370 1553 49
2.5 400.0 30.500 66474 66.474 7 1470 399.440 0 57946.527808313003334 66395 66564 1367 1567 30
2.5 400.0 30.660 906474 906.474 7 1470 399.440 0 57946.537530535002588 906382 906586 1352 1588 35
2.5 400.0 30.800 2106472 2106.472 6 1467 398.630 0 57946.551419401002931 2106349 2106569 1306 1579 51
2.5 400.0 30.880 246475 246.475 9 1470 399.440 0 57946.529891657999542 246394 246574 1363 1580 40
2.5 400.0 30.980 2166474 2166.474 7 1470 399.440 0 57946.552113869001914 2166396 2166566 1361 1580 50
2.5 400.0 31.430 666474 666.474 7 1469 399.170 0 57946.534752758001559 666339 666547 1297 1576 52
2.5 400.0 31.460 726474 726.474 6 1470 399.440 0 57946.535447201997158 726413 726557 1381 1565 49
2.5 400.0 31.610 1086475 1086.475 8 1471 399.720 0 57946.539613879998797 1086411 1086557 1385 1569 31
2.5 400.0 31.610 2706474 2706.474 8 1469 399.170 0 57946.558363869000459 2706421 2706571 1384 1583 31
2.5 400.0 31.990 1686474 1686.474 7 1470 399.440 0 57946.546558312998968 1686391 1686553 1363 1569 30
2.5 400.0 7.490 2526625 2526.625 13 1628 442.380 0 57946.556282283003384 2526620 2526634 1618 1639 26
2.5 400.0 7.580 246278 246.278 21 1253 340.480 0 57946.529889377998188 246275 246286 1244 1260 21
2.5 400.0 7.670 1566584 1566.584 30 1585 430.690 0 57946.545170696997957 1566577 1566590 1573 1595 25
2.5 400.0 7.750 1326350 1326.350 24 1323 359.500 0 57946.542390210997837 1326345 1326388 1315 1359 23
2.5 400.0 8.470 1866338 1866.338 31 1306 354.880 0 57946.548640071996488 1866305 1866355 1275 1334 55
2.5 450.0 27.430 1086656 1086.656 9 1650 448.360 0 57946.539615975001652 1086589 1086746 1547 1751 41
2.5 450.0 27.550 2826657 2826.657 8 1651 448.630 0 57946.559754875997896 2826603 2826722 1574 1728 32
2.5 450.0 27.670 2166655 2166.655 8 1649 448.080 0 57946.552115963997494 2166565 2166728 1524 1733 31
2.5 450.0 27.800 3006656 3006.656 8 1650 448.360 0 57946.561838196997996 3006571 3006729 1536 1730 24
2.5 450.0 27.830 486656 486.656 8 1650 448.360 0 57946.532671531000233 486585 486732 1555 1745 39
2.5 450.0 27.930 1266655 1266.655 7 1650 448.360 0 57946.541699296998559 1266582 1266716 1562 1723 48
2.5 450.0 27.970 2706656 2706.656 7 1651 448.630 0 57946.558365974997287 2706566 2706737 1542 1737 41
2.5 450.0 28.010 126656 126.656 7 1651 448.630 0 57946.528504863999842 126603 126723 1568 1738 29
2.5 450.0 28.110 2466658 2466.658 7 1654 449.440 0 57946.555588221002836 2466573 2466741 1533 1748 49
2.5 450.0 28.240 1386658 1386.658 8 1654 449.440 0 57946.543088220998470 1386595 1386734 1562 1732 13
2.5 450.0 28.430 2046655 2046.655 7 1649 448.080 0 57946.550727075002214 2046597 2046728 1569 1740 48
2.5 450.0 28.490 846655 846.655 7 1649 448.080 0 57946.536838186002569 846589 846737 1562 1736 49
2.5 450.0 28.510 1146655 1146.655 7 1650 448.360 0 57946.540310408003279 1146566 1146758 1531 1761 41
2.5 450.0 28.600 2586656 2586.656 8 1650 448.360 0 57946.556977086002007 2586603 2586707 1580 1715 40
2.5 450.0 28.700 906655 906.655 7 1650 448.360 0 57946.537532629998168 906607 906751 1576 1754 34
2.5 450.0 28.750 1026656 1026.656 8 1650 448.360 0 57946.538921530998778 1026565 1026712 1529 1742 31
2.5 450.0 28.770 186658 186.658 8 1654 449.440 0 57946.529199331998825 186577 186714 1548 1725 31
2.5 450.0 28.820 2886655 2886.655 7 1650 448.360 0 57946.560449297001469 2886604 2886718 1581 1723 38
2.5 450.0 28.840 966656 966.656 8 1650 448.360 0 57946.538227085999097 966586 966721 1549 1738 79
2.5 450.0 28.860 1566658 1566.658 8 1654 449.440 0 57946.545171553996624 1566604 1566719 1568 1759 50
2.5 450.0 28.880 2646656 2646.656 8 1649 448.080 0 57946.557671531001688 2646601 2646759 1572 1761 34
2.5 450.0 28.910 2946658 2946.658 8 1653 449.170 0 57946.561143776001700 2946609 2946730 1572 1731 31
2.5 450.0 28.920 2766658 2766.658 7 1654 449.440 0 57946.559060443003546 2766639 2766731 1580 1740 38
2.5 450.0 29.050 666658 666.658 7 1654 449.440 0 57946.534754886997689 666583 666731 1533 1731 29
2.5 450.0 29.140 2226657 2226.657 7 1653 449.170 0 57946.552810430999671 2226592 2226743 1560 1744 30
2.5 450.0 29.220 426655 426.655 7 1650 448.360 0 57946.531977074999304 426597 426730 1568 1774 51
2.5 450.0 29.270 2106656 2106.656 8 1650 448.360 0 57946.551421531003143 2106593 2106732 1572 1732 32
2.5 450.0 29.300 1866655 1866.655 7 1650 448.360 0 57946.548643740999978 1866568 1866721 1534 1765 33
2.5 450.0 29.460 2406658 2406.658 7 1654 449.440 0 57946.554893776003155 2406607 2406737 1552 1743 43
2.5 450.0 29.460 246656 246.656 8 1650 448.360 0 57946.529893753002398 246593 246734 1562 1734 41
2.5 450.0 29.490 306656 306.656 7 1651 448.630 0 57946.530588196997996 306586 306738 1555 1759 29
2.5 450.0 29.570 66658 66.658 8 1654 449.440 0 57946.527810443003546 66608 66737 1566 1743 39
2.5 450.0 29.590 366657 366.657 7 1653 449.170 0 57946.531282652998925 366577 366733 1548 1749 30
2.5 450.0 29.600 726657 726.657 6 1654 449.440 0 57946.535449319999316 726569 726727 1550 1731 49
2.5 450.0 29.630 1686658 1686.658 7 1654 449.440 0 57946.546560442999180 1686561 1686735 1530 1737 29
2.5 450.0 29.690 1806655 1806.655 7 1650 448.360 0 57946.547949296997103 1806602 1806724 1568 1730 31
2.5 450.0 29.690 1986657 1986.657 7 1653 449.170 0 57946.550032653001836 1986626 1986737 1572 1740 28
2.5 450.0 29.840 1506657 1506.657 7 1653 449.170 0 57946.544477098002972 1506567 1506724 1535 1733 32
2.5 450.0 29.940 1926658 1926.658 8 1654 449.440 0 57946.549338220997015 1926591 1926746 1554 1751 40
2.5 450.0 29.980 2286656 2286.656 8 1651 448.630 0 57946.553504864001297 2286568 2286741 1545 1744 31
2.5 450.0 30.090 606655 606.655 7 1650 448.360 0 57946.534060407997458 606589 606715 1555 1725 48
2.5 450.0 30.110 2346655 2346.655 8 1650 448.360 0 57946.554199297002924 2346612 2346730 1561 1734 50
2.5 450.0 30.150 1206657 1206.657 8 1652 448.900 0 57946.541004876002262 1206613 1206724 1573 1746 32
2.5 450.0 30.200 1746658 1746.658 7 1654 449.440 0 57946.547254887002055 1746598 1746767 1562 1770 30
2.5 450.0 30.320 786659 786.659 9 1654 449.440 0 57946.536143787998299 786604 786717 1571 1725 28
2.5 450.0 30.620 1326657 1326.657 8 1651 448.630 0 57946.542393764997541 1326581 1326737 1536 1737 40
2.5 450.0 30.630 1446656 1446.656 8 1650 448.360 0 57946.543782642002043 1446588 1446714 1555 1739 49
2.5 450.0 30.890 1626658 1626.658 8 1654 449.440 0 57946.545865997999499 1626606 1626748 1559 1757 49
2.5 450.0 31.040 546657 546.657 7 1653 449.170 0 57946.533365987001162 546588 546743 1562 1746 49
2.5 450.0 31.390 2526655 2526.655 7 1650 448.360 0 57946.556282630001078 2526614 2526744 1552 1751 50
2.5 450.0 7.070 336842 336.842 1 1719 467.110 0 57946.530937572002586 336842 336842 1719 1719 1
2.5 450.0 7.140 1626526 1626.526 21 1490 404.880 0 57946.545864471001551 1626526 1626530 1490 1496 3
2.5 450.0 7.160 306645 306.645 31 1529 415.480 0 57946.530588070003432 306645 306646 1528 1530 4
2.5 450.0 7.270 1686456 1686.456 26 1419 385.590 0 57946.546558105001168 1686450 1686465 1411 1432 24
2.5 450.0 7.480 59272 59.272 0 6897 1874.130 0 57946.527724956999009 59272 59272 6896 6897 3
2.5 500.0 26.050 1446840 1446.840 8 1833 498.080 0 57946.543784772002255 1446780 1446918 1747 1920 12
2.5 500.0 26.240 2826841 2826.841 6 1837 499.170 0 57946.559757005001302 2826794 2826904 1759 1913 49
2.5 500.0 26.340 2166839 2166.839 7 1833 498.080 0 57946.552118093000900 2166779 2166912 1747 1933 49
2.5 500.0 26.800 2346840 2346.840 7 1835 498.630 0 57946.554201437997108 2346801 2346925 1761 1933 49
2.5 500.0 26.890 2466841 2466.841 8 1835 498.630 0 57946.555590338997717 2466770 2466902 1735 1919 49
2.5 500.0 27.130 1746841 1746.841 8 1835 498.630 0 57946.547257004996936 1746756 1746927 1692 1927 49
2.5 500.0 27.150 2706841 2706.841 8 1835 498.630 0 57946.558368115998746 2706798 2706902 1759 1912 39
2.5 500.0 27.170 1986842 1986.842 8 1837 499.170 0 57946.550034795000101 1986802 1986908 1757 1913 40
2.5 500.0 27.190 2286841 2286.841 6 1837 499.170 0 57946.553507005002757 2286788 2286906 1741 1912 48
2.5 500.0 27.290 1266842 1266.842 7 1837 499.170 0 57946.541701460999320 1266792 1266892 1759 1905 34
2.5 500.0 27.560 2106839 2106.839 7 1833 498.080 0 57946.551423648998025 2106777 2106901 1741 1901 49
2.5 500.0 27.650 306842 306.842 8 1837 499.170 0 57946.530590349997510 306789 306919 1742 1919 22
